ID	temps	pos	U	temp.	couple
31	73.63	3.12	11.6	35.0	-0.0
32	73.63	0.13	11.7	34.0	-0.0
33	73.63	-6.64	11.5	34.0	-0.8
34	73.63	1.71	11.6	36.0	-0.8
35	73.63	0.66	11.6	36.0	-0.0
36	73.63	0.73	11.7	37.0	0.0
37	73.63	-23.96	12.0	37.0	-0.0
41	73.63	-105.16	11.5	35.0	4.0
42	73.63	18.84	11.5	33.0	4.3
43	73.63	-7.6	11.4	34.0	-2.7
44	73.63	1.19	11.5	33.0	1.6
51	73.63	-99.01	11.6	34.0	5.6
52	73.63	-10.4	11.3	33.0	-3.9
53	73.63	10.59	11.1	34.0	1.9
54	73.63	1.19	11.2	34.0	0.8
11	73.63	-3.21	11.3	32.0	0.8
12	73.63	-5.05	11.5	31.0	0.8
13	73.63	5.87	11.2	30.0	0.0
14	73.63	4.0	11.4	30.0	0.8
15	73.63	-4.18	11.5	29.0	0.0
21	73.63	5.67	11.4	32.0	0.8
22	73.63	14.11	11.4	33.0	-0.8
23	73.63	3.65	11.4	30.0	-0.8
24	73.63	12.88	11.3	30.0	-0.0
25	73.63	9.19	11.0	31.0	-0.0
Intensite	-0.48
31	74.33	3.12	11.6	35.0	-0.0
32	74.33	0.13	11.7	34.0	-0.0
33	74.33	-6.73	11.5	34.0	-1.6
34	74.33	1.71	11.6	36.0	-0.8
35	74.33	0.66	11.7	36.0	-0.0
36	74.33	0.73	11.7	37.0	0.0
37	74.33	-24.25	12.0	37.0	-0.0
41	74.33	-59.71	11.5	35.0	4.7
42	74.33	10.57	11.5	33.0	1.2
43	74.33	-0.13	11.4	34.0	-3.5
44	74.33	1.19	11.5	33.0	1.6
51	74.33	-57.08	11.6	34.0	4.1
52	74.33	-7.85	11.3	33.0	-2.3
53	74.33	5.93	11.1	34.0	3.3
54	74.33	1.19	11.2	34.0	0.8
11	74.33	-3.3	11.3	32.0	0.0
12	74.33	-5.14	11.5	31.0	-0.0
13	74.33	5.87	11.2	30.0	0.0
14	74.33	4.0	11.4	30.0	0.8
15	74.33	-4.18	11.5	29.0	0.0
21	74.33	5.67	11.4	32.0	0.8
22	74.33	14.11	11.4	33.0	-0.8
23	74.33	3.65	11.4	30.0	-0.8
24	74.33	12.79	11.3	30.0	-0.8
25	74.33	9.19	11.0	31.0	-0.0
Intensite	rate
31	81.95	3.12	11.6	35.0	-0.0
32	81.95	0.13	11.7	34.0	-0.0
33	81.95	-6.73	11.5	34.0	-1.6
34	81.95	1.71	11.6	36.0	-0.8
35	81.95	0.66	11.7	36.0	-0.0
36	81.95	0.73	11.8	37.0	0.0
37	81.95	-23.96	12.0	37.0	-0.0
41	81.95	1.65	11.5	35.0	-1.6
42	81.95	0.46	11.6	33.0	0.8
43	81.95	10.51	11.4	34.0	-1.6
44	81.95	1.1	11.6	33.0	0.8
51	81.95	2.0	11.7	34.0	-1.6
52	81.95	-5.03	11.4	34.0	-0.0
53	81.95	-1.54	11.1	34.0	0.8
54	81.95	1.01	11.2	34.0	-0.8
11	81.95	-3.3	11.3	32.0	0.0
12	81.95	-5.14	11.5	33.0	-0.0
13	81.95	5.87	11.2	30.0	0.0
14	81.95	4.0	11.4	30.0	0.8
15	81.95	-4.18	11.5	29.0	0.0
21	81.95	5.76	11.4	32.0	1.6
22	81.95	14.11	11.4	33.0	-0.8
23	81.95	3.56	11.4	30.0	-1.6
24	81.95	12.88	11.3	30.0	-0.0
25	81.95	9.19	11.0	31.0	-0.0
Intensite	rate
31	82.65	3.12	11.6	35.0	-0.0
32	82.65	0.13	11.7	34.0	-0.0
33	82.65	-6.73	11.5	34.0	-1.6
34	82.65	1.71	11.6	36.0	-0.8
35	82.65	0.66	11.7	36.0	-0.0
36	82.65	0.73	11.8	37.0	0.0
37	82.65	-23.96	12.0	37.0	-0.0
41	82.65	-18.57	11.5	35.0	7.8
42	82.65	3.54	11.6	33.0	-3.5
43	82.65	7.43	11.4	34.0	2.7
44	82.65	1.19	11.6	34.0	1.6
51	82.65	-17.16	11.6	34.0	6.9
52	82.65	-5.82	11.3	34.0	3.9
53	82.65	0.4	11.1	34.0	-1.9
54	82.65	1.19	11.2	34.0	0.8
11	82.65	-3.3	11.3	32.0	0.0
12	82.65	-5.14	11.5	31.0	-0.0
13	82.65	5.96	11.2	30.0	0.8
14	82.65	4.0	11.4	30.0	0.8
15	82.65	-4.18	11.5	29.0	0.0
21	82.65	5.67	11.4	32.0	0.8
22	82.65	14.11	11.4	33.0	-0.8
23	82.65	3.65	11.4	30.0	-0.8
24	82.65	12.88	11.3	30.0	-0.0
25	82.65	9.19	11.0	31.0	-0.0
Intensite	-0.79
31	83.35	3.12	11.6	35.0	-0.0
32	83.35	0.13	11.7	34.0	-0.0
33	83.35	-6.73	11.5	34.0	-1.6
34	83.35	1.71	11.6	36.0	-0.8
35	83.35	0.66	11.6	36.0	-0.0
36	83.35	1.03	11.7	37.0	0.0
37	83.35	-23.96	12.0	37.0	-0.0
41	83.35	-63.58	11.4	35.0	20.2
42	83.35	11.27	11.5	33.0	-3.6
43	83.35	-0.31	11.4	34.0	3.5
44	83.35	1.19	11.5	33.0	1.6
51	83.35	-59.45	11.6	34.0	20.1
52	83.35	-8.37	11.3	33.0	1.8
53	83.35	5.23	11.0	34.0	-1.9
54	83.35	1.19	11.1	34.0	0.8
11	83.35	-3.3	11.3	32.0	0.0
12	83.35	-5.14	11.4	31.0	-0.0
13	83.35	5.87	11.2	30.0	0.0
14	83.35	4.0	11.4	30.0	0.8
15	83.35	-4.18	11.5	29.0	0.0
21	83.35	5.67	11.4	32.0	0.8
22	83.35	14.11	11.4	34.0	-0.8
23	83.35	3.56	11.4	30.0	-1.6
24	83.35	12.79	11.3	30.0	-0.8
25	83.35	9.19	11.0	31.0	-0.0
Intensite	-0.48
31	103.02	3.12	11.6	35.0	-0.0
32	103.02	0.13	11.7	34.0	-0.0
33	103.02	-6.64	11.5	34.0	-0.8
34	103.02	1.71	11.6	36.0	-0.8
35	103.02	0.75	11.6	36.0	0.8
36	103.02	0.73	11.8	37.0	-0.8
37	103.02	-23.96	12.0	37.0	-0.0
41	103.02	-126.53	11.5	35.0	11.7
42	103.02	22.88	11.5	33.0	3.1
43	103.02	-11.12	11.4	34.0	1.6
44	103.02	1.27	11.5	34.0	2.3
51	103.02	-120.99	11.6	35.0	13.3
52	103.02	-11.54	11.3	34.0	-2.3
53	103.02	12.7	11.1	34.0	-1.6
54	103.02	1.19	11.2	34.0	0.8
11	103.02	-3.3	11.3	32.0	0.0
12	103.02	-5.14	11.5	31.0	-0.0
13	103.02	5.87	11.2	30.0	0.0
14	103.02	4.0	11.4	30.0	0.8
15	103.02	-4.18	11.5	29.0	0.0
21	103.02	5.76	11.4	32.0	1.6
22	103.02	14.11	11.4	34.0	-0.8
23	103.02	3.65	11.4	30.0	-0.8
24	103.02	12.88	11.3	30.0	-0.0
25	103.02	9.19	11.0	32.0	-0.0
Intensite	-0.48
31	103.72	3.12	11.6	35.0	-0.0
32	103.72	0.13	11.7	34.0	-0.0
33	103.72	-6.73	11.5	34.0	-1.6
34	103.72	1.71	11.6	36.0	-0.8
35	103.72	0.66	11.6	36.0	-0.0
36	103.72	0.73	11.8	37.0	0.0
37	103.72	-23.96	12.0	37.0	-0.0
41	103.72	-104.64	11.5	35.0	4.7
42	103.72	18.92	11.5	33.0	3.6
43	103.72	-7.78	11.4	34.0	-4.2
44	103.72	1.27	11.5	34.0	2.3
51	103.72	-99.8	11.6	35.0	6.3
52	103.72	-10.4	11.3	34.0	-3.9
53	103.72	10.68	11.1	34.0	1.9
54	103.72	1.19	11.2	34.0	0.8
11	103.72	-3.21	11.3	32.0	0.8
12	103.72	-5.14	11.5	31.0	-0.0
13	103.72	5.87	11.2	30.0	0.0
14	103.72	4.0	11.4	30.0	0.8
15	103.72	-4.18	11.5	29.0	0.0
21	103.72	5.76	11.4	32.0	1.6
22	103.72	14.11	11.4	34.0	-0.8
23	103.72	3.65	11.4	30.0	-0.8
24	103.72	12.79	11.3	30.0	-0.0
25	103.72	9.19	11.0	31.0	-0.0
Intensite	-0.48
31	104.43	3.12	11.6	35.0	-0.0
32	104.43	0.13	11.7	35.0	-0.0
33	104.43	-6.64	11.5	34.0	-0.8
34	104.43	1.71	11.6	36.0	-0.8
35	104.43	0.75	11.6	36.0	0.8
36	104.43	0.73	11.7	37.0	0.0
37	104.43	-23.96	12.0	37.0	-0.0
41	104.43	-59.01	11.5	35.0	3.2
42	104.43	10.4	11.6	33.0	0.5
43	104.43	0.04	11.4	34.0	-2.7
44	104.43	1.27	11.5	34.0	2.3
51	104.43	-56.46	11.6	34.0	3.3
52	104.43	-7.85	11.3	34.0	-3.1
53	104.43	5.85	11.0	34.0	1.9
54	104.43	1.19	11.1	34.0	0.8
11	104.43	-3.21	11.3	32.0	0.8
12	104.43	-5.14	11.5	31.0	-0.0
13	104.43	5.87	11.2	30.0	0.0
14	104.43	4.0	11.4	30.0	0.8
15	104.43	-4.18	11.5	29.0	0.0
21	104.43	5.76	11.4	32.0	1.6
22	104.43	14.11	11.4	34.0	-0.8
23	104.43	3.65	11.4	30.0	-0.8
24	104.43	12.88	11.3	30.0	-0.0
25	104.43	9.19	11.0	32.0	-0.0
Intensite	-0.41
31	10.69	3.38	11.4	36.0	-0.0
32	10.69	2.59	11.5	35.0	-0.0
33	10.69	-7.6	11.3	35.0	0.8
34	10.69	1.36	11.4	37.0	-0.8
35	10.69	2.24	11.5	36.0	-0.8
36	10.69	0.73	11.4	37.0	0.0
37	10.69	-23.96	11.8	37.0	-0.0
41	10.69	-2.75	11.3	35.0	0.0
42	10.69	-0.51	11.4	34.0	-0.0
43	10.69	10.07	11.2	34.0	-0.0
44	10.69	1.19	11.4	34.0	1.6
51	10.69	-3.89	11.5	35.0	-0.8
52	10.69	-1.43	11.2	34.0	-0.0
53	10.69	1.8	10.9	34.0	0.8
54	10.69	1.1	11.0	35.0	-0.0
11	10.69	-0.84	11.4	32.0	0.0
12	10.69	-5.14	11.6	32.0	-0.0
13	10.69	5.87	11.3	31.0	0.0
14	10.69	3.47	11.5	31.0	0.8
15	10.69	-4.18	11.6	29.0	0.0
21	10.69	8.04	11.5	33.0	0.8
22	10.69	14.11	11.6	35.0	-0.8
23	10.69	3.65	11.5	31.0	-0.0
24	10.69	13.32	11.5	31.0	-0.0
25	10.69	8.84	11.1	32.0	-0.0
Intensite	rate
31	15.07	3.38	11.5	36.0	-0.0
32	15.07	2.59	11.5	35.0	-0.0
33	15.07	-7.6	11.3	35.0	0.8
34	15.07	1.36	11.4	37.0	-0.8
35	15.07	2.24	11.5	36.0	-0.8
36	15.07	0.73	11.4	37.0	0.0
37	15.07	-23.96	11.8	37.0	-0.0
41	15.07	-2.75	11.3	35.0	0.0
42	15.07	-0.51	11.4	34.0	-0.0
43	15.07	10.07	11.2	34.0	-0.0
44	15.07	1.19	11.4	34.0	1.6
51	15.07	-3.89	11.5	35.0	-0.8
52	15.07	-1.43	11.2	34.0	-0.0
53	15.07	1.8	10.9	34.0	0.8
54	15.07	1.1	11.0	36.0	-0.0
11	15.07	-0.84	11.4	32.0	0.0
12	15.07	-5.14	11.6	32.0	-0.0
13	15.07	5.87	11.3	31.0	0.0
14	15.07	3.47	11.5	31.0	0.8
15	15.07	-4.18	11.6	29.0	0.0
21	15.07	8.04	11.5	33.0	0.8
22	15.07	14.11	11.6	35.0	-0.8
23	15.07	3.65	11.5	31.0	-0.0
24	15.07	13.32	11.5	31.0	-0.0
25	15.07	8.84	11.1	32.0	-0.0
Intensite	-0.41
31	17.21	3.38	11.4	36.0	-0.0
32	17.21	2.59	11.5	35.0	-0.0
33	17.21	-7.6	11.3	35.0	0.8
34	17.21	1.36	11.5	37.0	-0.8
35	17.21	2.33	11.5	36.0	-0.0
36	17.21	0.73	11.4	37.0	0.0
37	17.21	-23.96	11.8	38.0	-6.3
41	17.21	-2.75	11.3	35.0	0.0
42	17.21	-0.51	11.4	34.0	-0.0
43	17.21	10.07	11.3	34.0	-0.0
44	17.21	1.19	11.4	34.0	1.6
51	17.21	-3.89	11.5	35.0	-0.8
52	17.21	-1.52	11.2	34.0	-0.8
53	17.21	1.8	10.9	34.0	0.8
54	17.21	1.1	11.0	35.0	-0.0
11	17.21	-0.84	11.4	32.0	0.0
12	17.21	-5.14	11.6	32.0	-0.0
13	17.21	5.87	11.3	31.0	0.0
14	17.21	3.47	11.5	31.0	0.8
15	17.21	-4.18	11.6	29.0	0.0
21	17.21	8.04	11.5	33.0	0.8
22	17.21	14.11	11.6	35.0	-0.8
23	17.21	3.65	11.5	31.0	-0.0
24	17.21	13.32	11.5	31.0	-0.0
25	17.21	8.84	11.1	32.0	-0.0
Intensite	-0.41
31	36.08	3.38	11.5	36.0	-0.0
32	36.08	2.59	11.5	35.0	-0.0
33	36.08	-7.69	11.3	35.0	0.0
34	36.08	1.45	11.4	37.0	-0.0
35	36.08	2.24	11.5	37.0	-0.8
36	36.08	0.73	11.4	38.0	0.0
37	36.08	-23.96	11.8	38.0	-0.0
41	36.08	-2.66	11.3	35.0	0.8
42	36.08	-0.51	11.4	34.0	-0.0
43	36.08	10.07	11.3	34.0	-0.0
44	36.08	1.19	11.4	34.0	1.6
51	36.08	-3.89	11.5	35.0	-0.8
52	36.08	-1.43	11.2	34.0	-0.0
53	36.08	1.71	10.9	34.0	-0.0
54	36.08	1.1	11.0	35.0	-0.0
11	36.08	-0.84	11.4	32.0	0.0
12	36.08	-5.14	11.6	32.0	-0.0
13	36.08	5.87	11.3	31.0	0.0
14	36.08	3.47	11.5	31.0	0.8
15	36.08	-4.18	11.6	29.0	0.0
21	36.08	8.04	11.5	33.0	0.8
22	36.08	14.11	11.6	35.0	-0.8
23	36.08	3.65	11.5	31.0	-0.0
24	36.08	13.32	11.5	31.0	-0.0
25	36.08	8.84	11.1	32.0	-0.0
Intensite	-0.56
31	36.78	3.38	11.5	36.0	-0.0
32	36.78	2.59	11.5	35.0	-0.0
33	36.78	-7.69	11.3	35.0	0.0
34	36.78	1.45	11.4	37.0	-0.0
35	36.78	2.33	11.5	37.0	-0.0
36	36.78	0.73	11.4	38.0	0.0
37	36.78	-23.96	11.8	38.0	-0.0
41	36.78	-22.62	11.3	35.0	9.3
42	36.78	2.92	11.4	34.0	-4.3
43	36.78	6.73	11.3	34.0	2.7
44	36.78	1.19	11.4	34.0	1.6
51	36.78	-22.44	11.5	35.0	10.7
52	36.78	-2.84	11.2	34.0	1.1
53	36.78	3.3	10.9	34.0	-2.5
54	36.78	1.19	11.0	35.0	0.8
11	36.78	-0.84	11.4	32.0	0.0
12	36.78	-5.14	11.6	32.0	-0.0
13	36.78	5.87	11.3	31.0	0.0
14	36.78	3.47	11.5	31.0	0.8
15	36.78	-4.18	11.6	29.0	0.0
21	36.78	8.04	11.5	33.0	0.8
22	36.78	14.11	11.6	35.0	-0.8
23	36.78	3.65	11.5	31.0	-0.0
24	36.78	13.32	11.5	31.0	-0.0
25	36.78	8.84	11.1	32.0	-0.0
Intensite	-0.79
31	37.48	3.38	11.4	36.0	-0.0
32	37.48	2.59	11.4	35.0	-0.0
33	37.48	-7.6	11.3	35.0	0.8
34	37.48	1.45	11.4	37.0	-0.0
35	37.48	2.33	11.4	36.0	-0.0
36	37.48	0.73	11.4	38.0	0.0
37	37.48	-24.25	11.8	38.0	1.6
41	37.48	-65.6	11.2	35.0	22.5
42	37.48	11.1	11.3	34.0	-4.4
43	37.48	-1.01	11.2	34.0	3.5
44	37.48	1.27	11.3	34.0	2.3
51	37.48	-62.88	11.4	35.0	20.1
52	37.48	-6.18	11.1	34.0	2.5
53	37.48	7.16	10.8	34.0	-1.9
54	37.48	1.19	10.9	35.0	0.8
11	37.48	-0.84	11.4	32.0	0.0
12	37.48	-5.14	11.6	32.0	-0.0
13	37.48	5.87	11.3	31.0	0.0
14	37.48	3.47	11.5	31.0	0.8
15	37.48	-4.18	11.6	29.0	0.0
21	37.48	8.04	11.5	33.0	0.8
22	37.48	14.11	11.6	35.0	-0.8
23	37.48	3.65	11.5	31.0	-0.0
24	37.48	13.32	11.5	31.0	-0.0
25	37.48	8.84	11.1	32.0	-0.0
Intensite	-0.56
31	42.57	3.38	11.4	36.0	-0.0
32	42.57	2.59	11.5	35.0	-0.0
33	42.57	-7.6	11.3	35.0	0.8
34	42.57	1.54	11.4	37.0	0.8
35	42.57	2.24	11.4	37.0	-0.8
36	42.57	0.73	11.4	38.0	0.0
37	42.57	-23.96	11.8	38.0	-0.0
41	42.57	-126.53	11.3	35.0	11.7
42	42.57	22.88	11.3	34.0	3.1
43	42.57	-11.03	11.2	34.0	2.3
44	42.57	1.27	11.3	34.0	2.3
51	42.57	-120.99	11.4	35.0	13.3
52	42.57	-11.45	11.1	34.0	-1.6
53	42.57	12.7	10.8	34.0	-1.6
54	42.57	1.19	10.9	35.0	0.8
11	42.57	-0.84	11.4	32.0	0.0
12	42.57	-5.14	11.6	32.0	-0.0
13	42.57	5.87	11.3	31.0	0.0
14	42.57	3.47	11.5	31.0	0.8
15	42.57	-4.18	11.6	29.0	0.0
21	42.57	8.04	11.5	33.0	0.8
22	42.57	14.11	11.6	35.0	-0.8
23	42.57	3.65	11.5	31.0	-0.0
24	42.57	13.32	11.5	31.0	-0.0
25	42.57	8.84	11.1	32.0	-0.0
Intensite	-0.48
31	43.28	3.38	11.4	36.0	-0.0
32	43.28	2.59	11.5	35.0	-0.0
33	43.28	-7.6	11.3	35.0	0.8
34	43.28	1.54	11.4	37.0	0.8
35	43.28	2.24	11.4	37.0	-0.8
36	43.28	0.73	11.4	38.0	0.0
37	43.28	-23.96	11.8	38.0	-0.0
41	43.28	-106.31	11.2	35.0	3.2
42	43.28	19.27	11.3	34.0	5.1
43	43.28	-8.04	11.2	34.0	-2.7
44	43.28	1.27	11.3	34.0	2.3
51	43.28	-101.3	11.4	35.0	5.6
52	43.28	-10.57	11.2	34.0	-4.7
53	43.28	10.86	10.8	34.0	1.9
54	43.28	1.19	10.9	35.0	0.8
11	43.28	-0.84	11.4	32.0	0.0
12	43.28	-5.14	11.6	32.0	-0.0
13	43.28	5.87	11.3	31.0	0.0
14	43.28	3.47	11.5	31.0	0.8
15	43.28	-4.18	11.6	29.0	0.0
21	43.28	8.04	11.5	33.0	0.8
22	43.28	14.11	11.6	35.0	-0.8
23	43.28	3.65	11.5	31.0	-0.0
24	43.28	13.32	11.5	31.0	-0.0
25	43.28	8.84	11.1	32.0	-0.0
Intensite	-0.48
31	43.98	3.38	11.4	36.0	-0.0
32	43.98	2.59	11.5	35.0	-0.0
33	43.98	-7.69	11.3	35.0	0.8
34	43.98	1.54	11.4	37.0	0.8
35	43.98	2.24	11.5	37.0	-0.8
36	43.98	0.73	11.4	38.0	0.0
37	43.98	-23.67	11.8	38.0	-0.0
41	43.98	-60.68	11.3	35.0	3.9
42	43.98	10.75	11.4	34.0	2.0
43	43.98	-0.31	11.2	34.0	-4.2
44	43.98	1.27	11.4	34.0	2.3
51	43.98	-57.96	11.5	35.0	4.1
52	43.98	-7.93	11.2	34.0	-3.1
53	43.98	6.02	10.9	34.0	2.5
54	43.98	1.19	10.9	35.0	0.8
11	43.98	-0.84	11.4	32.0	0.0
12	43.98	-5.14	11.6	32.0	-0.0
13	43.98	5.87	11.3	31.0	0.0
14	43.98	3.47	11.5	31.0	0.8
15	43.98	-4.18	11.6	29.0	0.0
21	43.98	8.04	11.5	33.0	0.8
22	43.98	14.11	11.6	35.0	-0.8
23	43.98	3.65	11.5	31.0	-0.0
24	43.98	13.32	11.5	31.0	-0.0
25	43.98	8.84	11.1	32.0	-0.0
Intensite	-0.41
31	47.68	3.38	11.5	36.0	-0.0
32	47.68	2.59	11.5	35.0	-0.0
33	47.68	-7.6	11.3	33.0	0.8
34	47.68	1.45	11.4	35.0	-0.0
35	47.68	2.15	11.5	37.0	-1.6
36	47.68	0.73	11.4	38.0	0.0
37	47.68	-23.96	11.8	38.0	-0.0
41	47.68	1.65	11.3	37.0	-1.6
42	47.68	0.37	11.4	33.0	-0.0
43	47.68	10.51	11.2	34.0	-1.6
44	47.68	1.1	11.4	34.0	0.8
51	47.68	1.91	11.5	35.0	-2.3
52	47.68	-5.03	11.2	34.0	-0.0
53	47.68	-1.54	10.9	34.0	0.8
54	47.68	1.1	11.0	35.0	-0.0
11	47.68	-0.84	11.4	32.0	0.0
12	47.68	-5.14	11.6	32.0	-0.0
13	47.68	5.87	11.3	31.0	0.0
14	47.68	3.47	11.5	31.0	0.8
15	47.68	-4.18	11.6	29.0	0.0
21	47.68	8.04	11.5	33.0	0.8
22	47.68	14.11	11.6	35.0	-0.8
23	47.68	3.65	11.5	31.0	-0.0
24	47.68	13.32	11.5	31.0	-0.0
25	47.68	8.84	11.1	32.0	-0.0
Intensite	rate
31	48.38	3.38	11.5	36.0	-0.0
32	48.38	2.59	11.5	35.0	-0.0
33	48.38	-7.69	11.3	35.0	0.0
34	48.38	1.45	11.5	37.0	-0.0
35	48.38	2.24	11.5	37.0	-0.8
36	48.38	0.73	11.4	38.0	0.0
37	48.38	-23.96	11.8	38.0	-0.0
41	48.38	-18.84	11.3	36.0	9.3
42	48.38	3.54	11.4	34.0	-4.3
43	48.38	7.34	11.2	34.0	2.7
44	48.38	1.19	11.4	34.0	1.6
51	48.38	-17.43	11.5	35.0	7.7
52	48.38	-5.91	11.2	34.0	3.1
53	48.38	0.57	10.9	34.0	-3.3
54	48.38	1.19	11.0	35.0	0.8
11	48.38	-0.84	11.4	32.0	0.0
12	48.38	-5.14	11.6	32.0	-0.0
13	48.38	5.87	11.3	31.0	0.0
14	48.38	3.47	11.5	31.0	0.8
15	48.38	-4.18	11.6	29.0	0.0
21	48.38	8.04	11.5	33.0	0.8
22	48.38	14.11	11.6	35.0	-0.8
23	48.38	3.65	11.5	31.0	-0.0
24	48.38	13.32	11.5	31.0	-0.0
25	48.38	8.84	11.1	32.0	-0.0
Intensite	-0.71
31	49.08	3.38	11.4	36.0	-0.0
32	49.08	2.51	11.4	35.0	-0.8
33	49.08	-7.6	11.3	35.0	0.8
34	49.08	1.45	11.4	37.0	-0.0
35	49.08	2.15	11.4	37.0	-1.6
36	49.08	0.73	11.4	38.0	0.0
37	49.08	-23.96	11.8	38.0	-0.0
41	49.08	-63.58	11.1	36.0	21.8
42	49.08	11.19	11.3	34.0	-5.1
43	49.08	-0.4	11.1	34.0	2.1
44	49.08	1.27	11.2	34.0	2.3
51	49.08	-59.45	11.4	35.0	20.1
52	49.08	-8.37	11.1	34.0	1.8
53	49.08	5.93	10.7	34.0	-2.6
54	49.08	1.19	10.8	35.0	0.8
11	49.08	-0.84	11.4	32.0	0.0
12	49.08	-5.14	11.6	32.0	-0.0
13	49.08	5.87	11.3	31.0	0.0
14	49.08	3.47	11.5	31.0	0.8
15	49.08	-4.18	11.6	29.0	0.0
21	49.08	8.04	11.5	33.0	0.8
22	49.08	14.11	11.6	35.0	-0.8
23	49.08	3.65	11.5	31.0	-0.0
24	49.08	13.32	11.5	31.0	-0.0
25	49.08	8.84	11.1	32.0	-0.0
Intensite	-0.56
31	55.25	3.38	11.4	36.0	-0.0
32	55.25	2.59	11.5	35.0	-0.0
33	55.25	-7.6	11.3	35.0	0.8
34	55.25	1.54	11.4	37.0	0.8
35	55.25	2.15	11.5	37.0	-1.6
36	55.25	0.73	11.4	38.0	0.0
37	55.25	-23.96	11.8	38.0	-0.0
41	55.25	-126.53	11.3	36.0	11.7
42	55.25	22.88	11.3	34.0	3.1
43	55.25	-11.12	11.2	34.0	1.6
44	55.25	1.27	11.4	34.0	2.3
51	55.25	-120.99	11.4	35.0	13.3
52	55.25	-11.45	11.2	34.0	-1.6
53	55.25	12.7	10.9	34.0	-1.6
54	55.25	1.19	11.0	35.0	0.8
11	55.25	-0.84	11.4	32.0	0.0
12	55.25	-5.14	11.6	32.0	-0.0
13	55.25	5.87	11.3	31.0	0.0
14	55.25	3.47	11.5	31.0	0.8
15	55.25	-4.18	11.6	29.0	0.0
21	55.25	8.04	11.5	33.0	0.8
22	55.25	14.11	11.6	35.0	-0.8
23	55.25	3.65	11.5	31.0	-0.0
24	55.25	13.32	11.5	31.0	-0.0
25	55.25	8.84	11.1	32.0	-0.0
Intensite	-0.48
31	55.96	3.38	11.4	36.0	-0.0
32	55.96	2.59	11.5	35.0	-0.0
33	55.96	-7.6	11.3	35.0	0.8
34	55.96	1.45	11.4	37.0	-0.0
35	55.96	2.15	11.5	37.0	-1.6
36	55.96	0.73	11.4	38.0	0.0
37	55.96	-23.96	11.8	38.0	-0.0
41	55.96	-104.9	11.3	36.0	4.7
42	55.96	19.01	11.4	34.0	3.6
43	55.96	-7.78	11.2	35.0	-2.7
44	55.96	1.27	11.4	34.0	2.3
51	55.96	-99.98	11.4	35.0	7.0
52	55.96	-10.48	11.2	34.0	-4.7
53	55.96	10.77	10.9	34.0	3.3
54	55.96	1.19	11.0	35.0	0.8
11	55.96	-0.84	11.4	32.0	0.0
12	55.96	-5.14	11.6	32.0	-0.0
13	55.96	5.87	11.3	31.0	0.0
14	55.96	3.47	11.5	31.0	0.8
15	55.96	-4.18	11.6	29.0	0.0
21	55.96	8.04	11.5	33.0	0.8
22	55.96	14.11	11.6	35.0	-0.8
23	55.96	3.65	11.5	31.0	-0.0
24	55.96	13.32	11.5	31.0	-0.0
25	55.96	8.84	11.1	32.0	-0.0
Intensite	-0.48
31	56.66	3.38	11.4	36.0	-0.0
32	56.66	2.59	11.5	35.0	-0.0
33	56.66	-7.6	11.3	35.0	0.8
34	56.66	1.45	11.4	37.0	-0.0
35	56.66	2.15	11.5	37.0	-1.6
36	56.66	0.73	11.4	38.0	0.0
37	56.66	-23.96	11.8	38.0	-0.0
41	56.66	-59.54	11.3	36.0	3.2
42	56.66	10.48	11.4	34.0	0.5
43	56.66	-0.04	11.2	35.0	-2.7
44	56.66	1.27	11.4	34.0	2.3
51	56.66	-56.9	11.4	35.0	3.3
52	56.66	-7.85	11.2	34.0	-1.0
53	56.66	5.85	10.9	34.0	1.9
54	56.66	1.19	11.0	35.0	0.8
11	56.66	-0.84	11.4	32.0	0.0
12	56.66	-5.14	11.6	32.0	-0.0
13	56.66	5.87	11.3	31.0	0.0
14	56.66	3.47	11.5	31.0	0.8
15	56.66	-4.18	11.6	29.0	0.0
21	56.66	8.04	11.5	33.0	0.8
22	56.66	14.11	11.6	35.0	-0.8
23	56.66	3.65	11.5	31.0	-0.0
24	56.66	13.32	11.5	31.0	-0.0
25	56.66	8.84	11.1	32.0	-0.0
Intensite	-0.48
31	11.71	3.82	11.6	35.0	-0.0
32	11.71	6.46	11.6	34.0	-0.0
33	11.71	-4.0	11.5	33.0	0.0
34	11.71	0.75	11.6	36.0	-1.6
35	11.71	0.66	11.6	35.0	-0.8
36	11.71	0.73	11.7	35.0	0.0
37	11.71	-23.96	12.0	36.0	-0.0
41	11.71	-2.04	11.4	34.0	0.0
42	11.71	-3.32	11.5	32.0	-0.8
43	11.71	10.51	11.4	33.0	-0.0
44	11.71	1.19	11.6	33.0	1.6
51	11.71	-2.48	11.6	32.0	-0.8
52	11.71	-4.24	11.3	32.0	-0.0
53	11.71	-3.47	11.1	33.0	-0.0
54	11.71	1.01	11.2	33.0	-0.8
11	11.71	0.92	11.4	32.0	0.0
12	11.71	-5.23	11.6	31.0	-0.0
13	11.71	-0.29	11.3	30.0	0.0
14	11.71	10.95	11.5	30.0	0.0
15	11.71	-4.18	11.6	29.0	-0.8
21	11.71	9.71	11.5	32.0	0.0
22	11.71	18.86	11.5	33.0	-0.0
23	11.71	3.65	11.5	30.0	-0.0
24	11.71	13.05	11.5	30.0	-0.8
25	11.71	7.43	11.1	31.0	0.8
Intensite	rate
31	14.03	3.82	11.6	35.0	-0.0
